ID,label,key_Region Id,key_MarketPlace Id,key_ASIN,key_Binding Code,key_binding_description,key_brand_code,key_case_pack_quantity,key_classification_code,key_classification_description,key_color_map,key_country_of_origin,key_cpsia_cautionary_statement,key_creation_date,key_currency_code,key_customer_return_method,key_customer_return_policy,key_delivery_option,key_discontinued_date,key_ean,key_esrb_age_rating,key_esrb_descriptors,key_excluded_direct_browse_node_id,key_fedas_id,key_fma_qualified_price_max,key_fma_override,key_Product Group Code,key_Product Group Description,key_has_ean,key_has_online_play,key_has_platform,key_has_recommended_browse_nodes,key_has_upc,key_inner_package_type,key_is_adult_product,key_is_advantage,key_is_certified_organic,key_is_conveyable,key_is_discontinued,key_is_manufacture_on_demand,key_is_phone_upgradeable,key_Is Sortable,key_is_super_saver_shipping_excl,key_isbn,key_item_classification_id,key_item_display_diameter,key_item_display_height,key_item_display_length,key_item_display_length_uom,key_item_display_volume,key_item_display_volume_uom,key_item_display_weight,key_item_display_weight_uom,key_item_display_width,key_item_height,key_item_length,key_item_name,key_item_package_quantity,key_item_weight,key_item_width,key_language_code,key_manufacturer_name,key_manufacturer_sku,key_manufacturer_vendor_code,key_max_weight_recommendation,key_mfg_series_number,key_min_weight_recommendation,key_model_number,key_monthly_recurring_charge,key_number_of_items,key_number_of_licenses,key_number_of_pages,key_number_of_points,key_ordering_channel,key_preferred_vendor,key_product_sample_received_day,key_product_type,key_product_type_id,key_program_member,key_program_member_code,key_publication_date,key_publication_day,key_publication_month,key_publication_year,key_publisher,key_publisher_code,key_publisher_studio_label,key_recall_description,key_recall_external_identifier,key_recall_notice_expiration_date,key_recall_notice_publication_date,key_recall_notice_receive_date,key_target_gender,key_unit_count,key_upc,key_variation_theme_description,key_variation_theme_id,key_video_game_region,key_video_game_region_description,key_wireless_provider,key_wireless_provider_code,key_pkg_dimensional_uom,key_pkg_height,key_pkg_length,key_pkg_weight,key_pkg_weight_uom,key_pkg_width,key_release_date_embargo_level,key_dw_creation_date,key_dw_last_updated,key_is_deleted,key_last_updated,key_version,key_external_testing_certification,cand_Region Id,cand_MarketPlace Id,cand_ASIN,cand_Binding Code,cand_binding_description,cand_brand_code,cand_case_pack_quantity,cand_classification_code,cand_classification_description,cand_color_map,cand_country_of_origin,cand_cpsia_cautionary_statement,cand_creation_date,cand_currency_code,cand_customer_return_method,cand_customer_return_policy,cand_delivery_option,cand_discontinued_date,cand_ean,cand_esrb_age_rating,cand_esrb_descriptors,cand_excluded_direct_browse_node_id,cand_fedas_id,cand_fma_qualified_price_max,cand_fma_override,cand_Product Group Code,cand_Product Group Description,cand_has_ean,cand_has_online_play,cand_has_platform,cand_has_recommended_browse_nodes,cand_has_upc,cand_inner_package_type,cand_is_adult_product,cand_is_advantage,cand_is_certified_organic,cand_is_conveyable,cand_is_discontinued,cand_is_manufacture_on_demand,cand_is_phone_upgradeable,cand_Is Sortable,cand_is_super_saver_shipping_excl,cand_isbn,cand_item_classification_id,cand_item_display_diameter,cand_item_display_height,cand_item_display_length,cand_item_display_length_uom,cand_item_display_volume,cand_item_display_volume_uom,cand_item_display_weight,cand_item_display_weight_uom,cand_item_display_width,cand_item_height,cand_item_length,cand_item_name,cand_item_package_quantity,cand_item_weight,cand_item_width,cand_language_code,cand_manufacturer_name,cand_manufacturer_sku,cand_manufacturer_vendor_code,cand_max_weight_recommendation,cand_mfg_series_number,cand_min_weight_recommendation,cand_model_number,cand_monthly_recurring_charge,cand_number_of_items,cand_number_of_licenses,cand_number_of_pages,cand_number_of_points,cand_ordering_channel,cand_preferred_vendor,cand_product_sample_received_day,cand_product_type,cand_product_type_id,cand_program_member,cand_program_member_code,cand_publication_date,cand_publication_day,cand_publication_month,cand_publication_year,cand_publisher,cand_publisher_code,cand_publisher_studio_label,cand_recall_description,cand_recall_external_identifier,cand_recall_notice_expiration_date,cand_recall_notice_publication_date,cand_recall_notice_receive_date,cand_target_gender,cand_unit_count,cand_upc,cand_variation_theme_description,cand_variation_theme_id,cand_video_game_region,cand_video_game_region_description,cand_wireless_provider,cand_wireless_provider_code,cand_pkg_dimensional_uom,cand_pkg_height,cand_pkg_length,cand_pkg_weight,cand_pkg_weight_uom,cand_pkg_width,cand_release_date_embargo_level,cand_dw_creation_date,cand_dw_last_updated,cand_is_deleted,cand_last_updated,cand_version,cand_external_testing_certification
3551,1,1,1,B017MLIGP0,game_video,Video Game,FANF9,3,base_product,Base Product,,,choking_hazard_small_parts,5-Nov-15,USD,,standard,,,7.09E+12,,,,,110.47,,21,gl_toy,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,,,,,2.685,kilograms,,5.25,11.75,Star Wars: Rebellion Board Game,1,3.75,11.75,en_US,Fantasy Flight Publishing,,FANEP,,,,SW03,,1,,,,toy_ordering_channel,,12-Apr-16,TOYS_AND_GAMES,6335,,,,,,,,FANEP,Fantasy Flight Publishing,,,,,,,,7.51E+11,,,,,,,inches,5.433070861,12.67716534,5.908388622,pounds,11.6535433,,6-Nov-15,24-Mar-18,N,23-Mar-18,4108,,1,1,1903385113,toy,Toy,AREAY,3,base_product,Base Product,,,choking_hazard_small_parts,14-Dec-11,USD,,,,,8.05E+12,,,,,123.82,,21,gl_toy,Y,N,N,N,N,,N,N,,Y,N,N,,Y,,1903385113,1,,,,,,,,,,3.5625,16,War of The Ring 2nd Edition,1,6.5,11,en_US,Flat River Group,,FLAHC,,,,AGS WOTR001,,,,,,toy_ordering_channel,,21-Sep-15,TOYS_AND_GAMES,6335,,,,,,,,FLAHC,Flat River Group,,,,,,female,,,,,,,,,inches,3.62204724,16.06299211,6.57,pounds,10.94488188,,15-Dec-11,27-Oct-17,N,26-Oct-17,3283,
37263,1,1,1,B01BIVX3W6,baby_product,Baby Product,,,base_product,Base Product,,,,6-Feb-16,USD,,,,,4.87E+12,,,,,196.63,,75,gl_baby_product,Y,N,N,N,N,,N,N,,Y,N,N,,Y,,,1,,,,,,,,,,42,38,Ingenuity Inlighten 2-in-1 Cradling Swing - Cuddle Giraffe,,28,35,en_US,Ingenuity,,,40,,5,,,,,,,,,,BABY_PRODUCT,6336,,,,,,,,,Ingenuity,,,,,,,,,,,,,,,,,,,,,,7-Feb-16,7-Apr-17,N,6-Apr-17,131,,1,1,B00JU94594,baby_product,Baby Product,FIYB9,1,base_product,Base Product,,,,21-Apr-14,USD,,standard,in_store,,7.47E+11,,,,,200.13,,75,gl_baby_product,Y,N,N,N,Y,,N,N,,Y,N,N,,N,,,1,,,,,,,,,,7.2,32,Fisher-Price Power Plus SpaceSaver Cradle 'n Swing (Discontinued by Manufacturer),1,6,17.1,en_US,Fisher-Price,,FIIB9,,,,BFX34,,1,,,,baby_product_ordering_channel,,,BABY_PRODUCT,6336,,,,,,,,FIIB9,Fisher-Price,,,,,,,,7.47E+11,,,,,,,inches,7.199999993,31.99999997,14.7,pounds,17.09999998,,22-Apr-14,27-Oct-17,N,26-Oct-17,377,
1778,1,1,1,B00I9IOTF2,,,,,base_product,Base Product,,,,5-Feb-14,USD,,,,,,,,,,109.64,,263,gl_automotive,N,N,N,N,N,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,Ducks Unlimited Max-4 Brand Camo Logo Infinity Camouflage Version 2.0 Auto Car Truck SUV Vehicle Universal-Fit Safe Seam Seat Airbag Compatible Low Back Bucket Seat Cover with Head Rest Cover - PAIR,1,,,en_US,Signature Products Group,,,,,,,,,,,,,,,AUTO_ACCESSORY,3676,,,,,,,,,Signature Products Group,,,,,,,,,,,,,,,inches,6.699999993,9.59999999,1.97,pounds,9.49999999,,6-Feb-14,18-Feb-18,N,18-Feb-18,85,,1,1,B0190P2MTM,,,,,base_product,Base Product,Pink,,,6-Dec-15,USD,,,,,8.89E+11,,,404653011,,49.92,,263,gl_automotive,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,8,6,"Browning Seat Cover, Lowback, Mossy Oak Break-Up Microfiber, Pack of 1",1,2.006206584,6,en_US,SIGNATURE PRODUCTS GROUP,,,,,,BSC4414,,1,,,,,,,AUTO_ACCESSORY,3676,,,,,,,,,SIGNATURE PRODUCTS GROUP,,,,,,,,8.89E+11,COLOR,2,,,,,inches,4.899999995,8.899999991,0.989999999,pounds,6.999999993,,7-Dec-15,24-Mar-18,N,23-Mar-18,2555,
44528,0,1,1,B00LOTQQ90,miscellaneous,Misc.,,,base_product,Base Product,,,,10-Jul-14,USD,,,,,7.10E+11,,,,,56.39,,469,gl_tools,Y,N,N,N,Y,,,N,,Y,N,N,,N,,,1,,,,,,,,,,2.7,20.1,"Multi-functional Movable Adjustable Base with Casters Mobile Case/dolly/roller for Washing Machine, Dryer and Refrigerator, Cabinet",1,4,8.9,en_US,Panda,,,,,,,,,,,,,,,TOOLS,955,,,,,,,,,Panda,,,,,,,,7.10E+11,,,,,,,inches,2.699999997,20.39999998,5.5,pounds,8.899999991,,11-Jul-14,23-Nov-17,N,22-Nov-17,154,,1,1,B004670WB0,home_improvement,Tools & Home Improvement,SOG0R,1,base_product,Base Product,brushed_steel,,,6-Oct-10,USD,,,,,74523026076,,,,,38.51,,60,gl_home_improvement,Y,N,N,N,Y,,,N,,Y,N,N,,N,,,1,,,,,,,,,,1,18.5,SoftTouch Heavy Duty Adjustable Appliance Rollers (2 pieces),1,3.42,3,en_US,Waxman,,WAXA9,,,,4260795N,,1,,,,home_improvement_ordering_channel,,14-Oct-11,HARDWARE,27712,,,,,,,,WAXA9,Waxman,,,,,,,,74523026076,,,,,,,inches,1.496062991,21.2598425,3.999185433,pounds,3.503937004,,4-Jan-11,5-Nov-17,N,4-Nov-17,985,
31230,0,1,1,B001QC31G6,automotive,Automotive,RELP7,1,base_product,Base Product,,,,3-Apr-09,USD,,,,,7.57E+11,,,,,36.64,,468,gl_outdoors,Y,N,N,N,Y,,N,N,,Y,N,N,,N,,,1,,44.8,24.4,inches,,,2.43,pounds,12.3,15.25,11.25,Reliance Products Aqua-Tainer 7 Gallon Rigid Water Container,1,1.10231131,11,en_US,Reliance,,RELMT,,,,9410-03,,1,,,,sporting_goods_ordering_channel,,9-Jun-09,OUTDOOR_RECREATION_PRODUCT,34036,,,,,,,,RELMT,Reliance,,,,,,male,,7.57E+11,SIZE_NAME,24,,,,,inches,11.18110235,14.80314959,2.350127713,pounds,11.69291337,,4-Jan-11,21-Mar-18,N,20-Mar-18,4259,,1,1,B0055DX9JQ,,,,,variation_parent,Variation Parent,,,,10-Jun-11,USD,,,,,,,,,,,,468,gl_outdoors,N,N,N,N,N,,,N,,Y,N,N,,Y,,,4,,,,,,,,,,,,"RELIANCE Fold-A-Carrier, 5 Gallons",1,,,en_US,RELIANCE,,,,,,,,1,,,,,,,OUTDOOR_RECREATION_PRODUCT,34036,,,,,,,,,RELIANCE,,,,,,,,,COLOR_NAME/SIZE_NAME,81,,,,,,,,,,,,11-Jun-11,17-Feb-18,N,16-Feb-18,336,
36310,0,1,1,B00JQTSQ8O,toy,Toy,DECOG,1,base_product,Base Product,multi,,,17-Apr-14,USD,,,,,6.08E+11,,,,,16.57,,21,gl_toy,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,,,,,,,,3,4.5,Decopac Disney Princess Rapunzel and Castle DecoSet Cake Topper,1,0.1,3.25,en_US,Decopac - Toys,,DECPI,,,,17902,,,,,,toy_ordering_channel,,,TOYS_AND_GAMES,6335,,,,,,,,DECPI,Decopac - Toys,,,,,,,,6.08E+11,,,,,,,inches,1.799999998,5.099999995,0.1,pounds,4.199999996,,17-Apr-14,14-Nov-17,N,13-Nov-17,198,,1,1,B00U370GCW,kitchen,Kitchen,,,base_product,Base Product,Multi-colored,,,4-May-16,USD,,,,,7.68E+11,,,,,30.73,,79,gl_kitchen,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,Tangled Rapunzel Disney 3rd BIRTHDAY PARTY Balloons Decorations Supplies,1,,,en_US,Balloon Emporium,,,,,,,,,,,,,,,HEALTH_PERSONAL_CARE,1203,,,,,,,,,Balloon Emporium,,,,,,,1,7.68E+11,,,,,,,inches,1.299999999,7.999999992,0.3,pounds,5.499999994,,4-May-16,18-Jan-18,N,17-Jan-18,101,
18293,0,1,1,B00DPMMM2Y,toy,Toy,RGCOA,1,base_product,Base Product,Multi,,,29-Jun-13,USD,,,,,54225401265,,,,,47.99,,21,gl_toy,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,2,18,"RG Costumes 'Funsies' Ariel Alligator, Child Large/Size 12-14",1,1,15,en_US,RG Costumes & Accessories- Toys,,RGCOU,,,,40126,,,,,,toy_ordering_channel,,,CHILDRENS_COSTUME,32883,,,,,,,,RGCOU,RG Costumes & Accessories- Toys,,,,,,,,54225401265,SIZE_NAME/COLOR_NAME,66,,,,,inches,3.799999996,15.99999998,1.5,pounds,11.99999999,,30-Jun-13,6-Sep-17,N,5-Sep-17,285,,1,1,B0195EC1D0,toy,Toy,,,base_product,Base Product,green,,,9-Dec-15,USD,,,,,6.36E+11,,,,,27.17,,21,gl_toy,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,"Child Embroidered Gator Animal Hat Cap, Small, Children Kids, Lined",1,,,en_US,Home Axentz,,,,,,,,,,,,,,,TOYS_AND_GAMES,6335,,,,,,,,,Home Axentz,,,,,,,,6.36E+11,,,,,,,,,,,,,,10-Dec-15,30-Sep-17,Y,29-Sep-17,13,
28245,1,1,1,B01943K0MQ,consumer_electronics,Electronics,,,base_product,Base Product,,,,8-Dec-15,USD,,,,,8.87E+12,,,,,388.12,,229,gl_office_product,Y,N,N,N,N,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,5.25,3.25,"Miroir HD Projector MP150A, LED LAMP, with Built in Rechargeable Battery, 720p and HDMI Input",1,0.617294334,1,en_US,Miroir,,,,,,MP150A,,,,,,,,,OFFICE_ELECTRONICS,644,,,,,,,,,Miroir,,,,,,,,,,,,,,,inches,3.099999997,7.249999993,1.549999999,pounds,4.299999996,,9-Dec-15,23-Mar-18,N,22-Mar-18,372,,1,1,B00CY9PWKI,office_product,Office Product,OPTH9,1,base_product,Base Product,,,no_warning_applicable,23-May-13,USD,,,in_store,,7.92E+11,,,,,564.87,,229,gl_office_product,Y,N,N,Y,Y,,N,N,,Y,N,N,,Y,,,1,,4,11,inches,,,59,ounces,12,1.5,4.1,Optoma ML550 WXGA 500 Lumen 3D Ready Portable DLP LED Projector with MHL Enabled HDMI Port,1,0.88125,4.2,en_US,OPTOMA TECHNOLOGY,,OPTH9,,,,ML550,,1,,,,office_product_ordering_channel,,,OFFICE_ELECTRONICS,644,,,,,,,,OPTH9,OPTOMA TECHNOLOGY,,,,,,male,,7.92E+11,,,,,,,inches,1.999999998,11.99999999,1.000898669,pounds,9.99999999,,24-May-13,20-Mar-18,N,19-Mar-18,15242,
11290,1,1,1,B01LBWEMP4,office_product,Office Product,HEWL9,1,base_product,Base Product,,,no_warning_applicable,31-Aug-16,USD,,standard,,,1.91E+11,,,,,159.33,,229,gl_office_product,Y,N,Y,N,Y,,N,N,,Y,N,N,,Y,,,1,,2,6,inches,,,250,grams,4,0.87,2.95,"HP Sprocket Portable Photo Printer, X7N07A, Print Social Media Photos on 2x3 Sticky-Backed Paper - White",1,0.379,4.53,en_US,Hewlett Packard SOHO Consumables,,HEWM9,,,,X7N07A,,1,,,,office_product_ordering_channel,,30-Oct-16,PRINTER,650,,,,,,,,HEWM9,Hewlett Packard SOHO Consumables,,,,,,,,1.91E+11,COLOR_NAME,8,,,,,inches,1.535433069,6.102362199,0.559974145,pounds,3.779527555,,1-Sep-16,20-Feb-18,N,20-Feb-18,4326,,1,1,B00DE5TKRW,office_product,Office Product,,,base_product,Base Product,,,,14-Jun-13,USD,,,,,5.05E+12,,,,,218.74,,229,gl_office_product,Y,N,N,N,N,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,"LG Electronics Electronic PD233 Pocket Photo Printer for Smartphones - BUNDLE - with Photo Paper - 30 Sheets 2x3"" with Ink Pre-Included",,,,en_US,LG,,,,,,PD233,,,,,,,,,PAPER_PRODUCT,25587,,,,,,,,,LG,,,,,,,,,,,,,,,inches,3,6,,,4,,14-Jun-13,25-Aug-14,N,25-Aug-14,89,
10644,1,1,1,B01B5Z1U5M,baby_product,Baby Product,,,base_product,Base Product,,,,28-Jan-16,USD,,,,,7.52E+11,,,,,19.84,,75,gl_baby_product,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,,,,,,,,6.1,11.81,eBoot Blue Shining Stars Soft Neoprene Lunch Tote Bag Lunch Box Container Case Keeps Food Hot and Cold,,0.33,7.87,en_US,,,,,,,,,,,,,,,,BABY_PRODUCT,6336,,,,,,,,,,,,,,,,,7.52E+11,COLOR_NAME,8,,,,,inches,1.732283463,11.57480314,0.396832072,pounds,7.87401574,,29-Jan-16,13-Jul-17,N,13-Jul-17,74,,1,1,B00N716LMU,kitchen,Kitchen,,,base_product,Base Product,,,,1-Sep-14,USD,,,,,7.01E+11,,,,,26.66,,79,gl_kitchen,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,0.39,11.5,ICOLOR Cute Dog & Cat Thermal Neoprene Waterproof Kids Insulated Lunch Portable Carry Tote Picnic Storage Bag Lunch box Food Bag Gourmet Handbag For School work Office FLB-001,1,0.3,11,en_US,iColor,,,,,,COMIN16JU008888,,,,,,,,,KITCHEN,6419,,,,,,,,,iColor,,,,,,,,7.01E+11,SIZE_NAME/COLOR_NAME,66,,,,,inches,0.393700787,11.49999999,0.3,pounds,10.99999999,,2-Sep-14,10-Mar-18,N,9-Mar-18,274,
39233,1,1,1,B01ESFGBDM,home_improvement,Tools & Home Improvement,,,base_product,Base Product,,,,26-Apr-16,USD,,,,,7.36E+11,,,,,87.82,,60,gl_home_improvement,Y,N,N,N,Y,,,N,N,Y,N,N,,Y,,,1,,,,,,,,,,,,Truelite Modern G9 Glass Pendant Crystal Hanging Light Fixture,1,,,en_US,AXILAND,,,,,,00WBS605-1,,,,,,home_improvement_ordering_channel,,,HOME_LIGHTING_AND_LAMPS,930,,,,,,,,,AXILAND,,,,,,,,7.36E+11,,,,,,,inches,7.716535425,12.51968503,4.100598073,pounds,12.08661416,,26-Apr-16,25-Nov-17,N,24-Nov-17,152,ETL,1,1,B00JVS1PUQ,,,,,base_product,Base Product,,,,23-Apr-14,USD,,,,,7.36E+11,,,,,212.03,,60,gl_home_improvement,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,Possini Euro Onida 4 1/4&quot;W Clear Crystal Glass Mini Pendant,1,,,en_US,Possini Euro Design,,,,,,,,,,,,,,,HOME_LIGHTING_AND_LAMPS,930,,,,,,,,,Possini Euro Design,,,,,,,,7.36E+11,SIZE_NAME,24,,,,,,,,,,,,24-Apr-14,24-Mar-18,N,23-Mar-18,1803,
1791,1,1,1,B00GQDBS7O,pc,Personal Computers,APPCI,4,base_product,Base Product,,,,20-Nov-13,USD,,,,,8.81E+11,,,,,338.28,,147,gl_pc,Y,N,N,Y,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,1,pounds,,0.29,7.87,Apple iPad Mini 2 with Retina Display ME279LL/A 7.9-Inch 16 GB (Silver),1,0.73,5.3,en_US,Apple Computer,,APPCI,,,,ME279LL/A,,1,,,,pc_ordering_channel,,28-Jun-14,TABLET_COMPUTER,32580,,,,,,,,APPCI,Apple Computer,,,,,,,,8.81E+11,SIZE_NAME/COLOR_NAME,66,,,,,inches,4.015748027,15.98425195,3.000491386,pounds,7.007874009,,20-Nov-13,17-Mar-18,N,17-Mar-18,40827,,1,1,B01LB8UUCM,pc,Personal Computers,,,base_product,Base Product,,,,31-Aug-16,USD,,,,,,,,,,,,147,gl_pc,N,N,N,N,N,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,"Apple iPad mini 2 Wi-Fi + Cellular - tablet - 16 GB - 7.9"" - 3G, 4G - Sprin - By NETCNA",,,,en_US,NETCNA,,,,,,,,,,,,,,,TABLET_COMPUTER,32580,,,,,,,,,NETCNA,,,,,,,,,,,,,,,,,,,,,,1-Sep-16,15-Sep-16,N,14-Sep-16,11,
51895,0,1,1,B00NNSMD74,jewelry,Jewelry,,,base_product,Base Product,,,,17-Sep-14,USD,,,,,7.03E+11,,,,,18.43,,197,gl_jewelry,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,"New Fashion Jewelry 18k Gold Plated Powerful Men's Bracelet Retro Wristband Chain Link Bangle, 7.28 Inch Length",1,,,en_US,OPK,,,,,,,,,,,,,,,FASHIONNECKLACEBRACELETANKLET,1134,,,,,,,,,OPK,,,,,,,,7.03E+11,,,,,,,inches,1.599999998,3.499999996,0.15,pounds,3.399999997,,18-Sep-14,30-Dec-17,N,30-Dec-17,83,,1,1,B01HYXCI0K,apparel,Apparel,SLYX9,1,variation_parent,Variation Parent,,,,5-Jul-16,USD,,,,,,,,,,,,193,gl_apparel,N,N,N,N,N,,,N,,Y,N,N,,Y,,,4,,,,,,,,,,,,Southpole Men's Hooded Pull Over Fleece With Moto Biker Details In Stars and Stripes Patterns,1,,,en_US,Southpole Young Men's Sportswear,,SOXN9,,,,16321-1543,,,,,,apparel_ordering_channel,,,SWEATER,189,,,,,,,,SOXN9,Southpole Young Men's Sportswear,,,,,,,,,SIZE/COLOR,3,,,,,inches,1,1,1,pounds,1,,5-Jul-16,9-Dec-17,N,8-Dec-17,160,
25836,1,1,1,B0097BEDEM,wireless_phone,Wireless Phone,,1,base_product,Base Product,gray,,,11-Sep-12,USD,,,,,8.86E+11,,,3081461011,,530.75,,107,gl_wireless,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,0.27,5.44,"Apple iPhone 6, Space Gray, 64 GB (Sprint)",1,0.284375,2.64,en_US,Apple,,APPCI,,,,6,,,,,,wireless_ordering_channel,,,WIRELESS_LOCKED_PHONE,8600,,,,,,,,APPCI,Apple,,,,,,,,8.86E+11,COLOR_NAME/SIZE_NAME,81,,,Sprint,sprintpcs,inches,1.799999998,6.099999994,0.6,pounds,3.299999997,,12-Sep-12,19-Jan-18,N,19-Jan-18,4927,,1,1,B01DWTE9XY,wireless_phone_accessory,Wireless Phone Accessory,,,base_product,Base Product,gray,,,6-Apr-16,USD,,,,,8.88E+11,,,2407749011,,626.98,,107,gl_wireless,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,0.28,5.44,"Apple iPhone 6S 64 GB Sprint, Space Grey",1,0.315,2.64,en_US,Apple,,,,,,MKQN2ZD/A,,,,,,,,,WIRELESS_ACCESSORY,3609,,,,,,,,,Apple,,,,,,,,8.88E+11,SIZE_NAME/COLOR_NAME,66,,,Sprint,sprintpcs,inches,1.099999999,6.899999993,0.35,pounds,5.799999994,,7-Apr-16,22-Mar-18,N,21-Mar-18,3421,
21263,0,1,1,B00QJHLRIW,kitchen,Kitchen,HON7S,,base_product,Base Product,Beige,,no_warning_applicable,4-Dec-14,USD,,,,,8.00E+11,,,,,402,,196,gl_furniture,Y,N,N,N,Y,,,N,,N,N,N,,N,,,1,,,,,,,77,pounds,,31,38,HomCom PU Leather Rocking Sofa Chair Recliner - Cream,1,94,33,en_US,Aosom Direct,,AOSOR,,,,831-003CW,,1,,,,universal_catalog_ordering_channel,,,HOME_FURNITURE_AND_DECOR,929,,,,,,,,AOSOR,Aosom Direct,,,,,,,,8.00E+11,COLOR_NAME,8,,,,,inches,30.74999997,37.99999996,94.00999992,pounds,30.99999997,,4-Dec-14,28-Jun-17,N,27-Jun-17,100,,1,1,B01BKB9YCW,kitchen,Kitchen,FLASB,,base_product,Base Product,,,,8-Feb-16,USD,,,in_store,,7.11E+12,,,,,350.49,,196,gl_furniture,Y,N,N,N,Y,,,N,,N,N,N,,N,,,1,,32,37,inches,,,98,pounds,32,48,67,Flash Furniture Contemporary Softsuede Graphite Microfiber Rocker Recliner,1,94.5,39,en_US,Flash Furniture,,FLASV,,,,WM-9200-531-GG,,1,,,,universal_catalog_ordering_channel,,,HOME_FURNITURE_AND_DECOR,929,,,,,,,,FLASV,Flash Furniture,,,,,,,,6.76E+11,COLOR_NAME,8,,,,,inches,39.01574799,67.00787395,94.49894398,pounds,47.99212594,,8-Feb-16,9-Nov-17,N,8-Nov-17,473,
44250,0,1,1,B01JYKMDG0,miscellaneous,Misc.,,,base_product,Base Product,Red,,,8-Aug-16,USD,,,,,,,,,,25.85,,199,gl_pet_products,N,N,N,N,N,,,N,,Y,N,N,,Y,,,1,,,4,feet,,,,,,,,"Yippr LED Dog Leash - USB Rechargeable Light Up Dog Leash  7 Colors (Blue, Green, Orange, Pink, Red, Yellow, White)  Dog Leashes With Light Increases Safety for Walking Your Pet",1,,,en_US,Yippr Pet Supplies,,,,,,ELRD16,,,,,,,,,PET_SUPPLIES,937,,,,,,,,,Yippr Pet Supplies,,,,,,,,,SIZE_NAME/COLOR_NAME,66,,,,,inches,1.599999998,10.39999999,0.2,pounds,2.799999997,,8-Aug-16,26-Oct-16,N,25-Oct-16,34,,1,1,B01G6DEMVM,miscellaneous,Misc.,,,base_product,Base Product,blue,,,26-May-16,USD,,,,,3.17E+12,,,,,15.6,,199,gl_pet_products,Y,N,N,N,N,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,"Led Dog Collar,USB Rechargeable,Glowing Pet Dog Collar for Night Walking Safety, Waterproof Flashing Light Up Dog Collar for Small,Medium,Large Dogs",1,,,en_US,fashion&cool,,,,,,,,,,,,,,,PET_SUPPLIES,937,,,,,,,,,fashion&cool,,,,,,,,,COLOR_NAME,8,,,,,inches,1.399999999,5.799999994,0.15,pounds,4.799999995,,26-May-16,13-Nov-17,N,13-Nov-17,445,
46562,1,1,1,B00Q9LPWJ8,consumer_electronics,Electronics,,,base_product,Base Product,,,,28-Nov-14,USD,,,,,88057980506,,,,,16.24,,107,gl_wireless,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,"Iphone 6 & 6S Plus 5.5 Inch Tempered Glass Screen Protector Excellent Fitting Premium 9H Glass Featuring Anti-scratch, Anti-fingerprint, Bubble Free Features By Foxx Electronics",1,,,en_US,Foxx Electronics,,,,,,FX-SPIP6P,,,,,,,,,WIRELESS_ACCESSORY,3609,,,,,,,,,Foxx Electronics,,,,,,,,88057980506,,,,,,,inches,0.4,6.399999993,0.05,pounds,3.599999996,,28-Nov-14,30-Sep-17,N,29-Sep-17,429,,1,1,B01GDYWTH8,wireless_phone_accessory,Wireless Phone Accessory,,,base_product,Base Product,,,,31-May-16,USD,,,,,6.03E+11,,,,,15.19,,107,gl_wireless,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,"HIPPOX iPhone 6S Plus Screen Protector, iPhone 6 Plus Screen Protector [2-Pack] [Full Screen Tempered Glass] 0.2mm Ballistic Glass Work with Protective Case",2,,,en_US,HIPPOX,,,,,,HP 110,,,,,,,,,WIRELESS_ACCESSORY,3609,,,,,,,,,HIPPOX,,,,,,,,6.03E+11,COLOR,2,,,,,inches,0.499999999,6.899999993,0.15,pounds,3.899999996,,1-Jun-16,21-Dec-16,N,21-Dec-16,124,
